infocom/infocom84,1984,Multiaccess Protocols,Tree Network with Collision Avoidance Switches.,Tatsuya Suda;Yechiam Yemini;Mischa Schwartz;,None
infocom/infocom84,1984,Multiaccess Protocols,Blocking and Delay in Fixed TDMA with Finite Buffer Capacity.,Bijan Jabbari;Frederick S. Hillier;,None
infocom/infocom84,1984,Distributed Control Algorithms,Dynamic Address Assignment Protocols.,Inder S. Gopal;Adrian Segall;,None
infocom/infocom84,1984,Distributed Control Algorithms,A Distributed Network Protocol with Limited Span.,Zvi Goldberg;Nachum Shacham;,None
infocom/infocom84,1984,Distributed Control Algorithms,Deriving Optimal Semi-Join Programs for Distributed Query Processing.,Arbee L. P. Chen;Victor O. K. Li;,None
infocom/infocom84,1984,High Performance LAN Architectures,An Architecture and Protocol for a high Speed Local Area Network Supporting Integrated Traffic.,John O. Limb;Dwight D. Hill;Jon W. Mark;D. K. Sharma;H. A. Wilder;,None
infocom/infocom84,1984,High Performance LAN Architectures,An Architecture for high Performance Protocol Implementation.,Valerie Lasker;Monte Lien;Eric Benhamou;,None
infocom/infocom84,1984,High Performance LAN Architectures,A High Throughput Local Network: Escalibur.,Jean-Alain Hernandez;Eric Horlait;René Joly;Guy Pujolle;,None
infocom/infocom84,1984,LAN Performance Evaluation,Short-Packet Transfer Performance in Local Area Rings.,Wayne M. Loucks;V. Carl Hamacher;Bruno R. Preiss;Luke Wong;,None
infocom/infocom84,1984,LAN Performance Evaluation,A Virtual Time CSMA Protocol for Integrated Voice-Data.,James S. Meditch;Chin-Tau A. Lea;,None
infocom/infocom84,1984,LAN Performance Evaluation,Contention-Based Access Protocols with Reservations for Local Networks with Non-Homogeneous Traffic Demands.,William R. Franta;A. R. K. Sastry;,None
infocom/infocom84,1984,Distributed Database Performance,Simulation of Concurrency Control and Recovery Protocols for Distributed Database Systems.,Nancy D. Griffeth;Magdi M. A. Morsi;,None
infocom/infocom84,1984,Distributed Database Performance,Performance Evaluation of Update Synchronization Algorithms on Local Network Database Environments.,Gus A. Galatianos;Wang-Chuan Tsai;,None
infocom/infocom84,1984,Distributed Database Performance,Replicated Data and Stable Storage in Distributed Database Systems.,Bernd Walter;,None
infocom/infocom84,1984,Performance of Integrated Services Networks,Circuit Access Control Strategies in Integrated Digital Networks.,Belka Kraimeche;Mischa Schwartz;,None
infocom/infocom84,1984,Performance of Integrated Services Networks,Transmission Facility Sharing for Integrated Services.,John N. Daigle;Steven D. Whitehead;,None
infocom/infocom84,1984,Performance of Integrated Services Networks,Performance of Integrated Services on a Single TDM System.,San-qi Li;Jon W. Mark;,None
infocom/infocom84,1984,Performance of Integrated Services Networks,Approximations For Packetized Voice Traffic in Statistical Multiplexer.,Yih-Chyun Jenq;,None
infocom/infocom84,1984,CCITT Study Group VII Activities,Involvement of Users and Manufacturers in the Development of CCITT Packet Switching Recommendations.,M. E. Levilion;,None
infocom/infocom84,1984,CCITT Study Group VII Activities,Enhancements to Recommendation X.75 and International Interconnection of Packet Switched Public Data Networks.,Kenichi Kawaguchi;,None
infocom/infocom84,1984,CCITT Study Group VII Activities,Accessing the Packet Switched Public Data Network - The Pad.,Edmond J. Blausten;,None
infocom/infocom84,1984,Routing in Packet-Switched Networks,An Optimal Local Policy for Two-Level Adaptive Routing in Computer Networks.,Basil S. Maglaris;,None
infocom/infocom84,1984,Routing in Packet-Switched Networks,Asymptotic Qualitative Analysis of a Packet-Switched Virtual Circuit Network.,Michael Epelman;Alexander Gersht;,None
infocom/infocom84,1984,Routing in Packet-Switched Networks,Adaptive Routing and Flow Control in Large Communication Networks: A Hierarchical Scheme for Multiobjective Optimization.,K. H. Muralidhar;Malur K. Sundareshan;,None
infocom/infocom84,1984,Formal Methods for Communication Protocols,Formal Description Techniques for OSI: an Example.,Gregor von Bochmann;,None
infocom/infocom84,1984,Formal Methods for Communication Protocols,UNISPEX - A Unified Model for Protocol Specification and Verification.,Son T. Vuong;Donald D. Cowan;,None
infocom/infocom84,1984,Packet Radio Networks,Evaluation of Throughput in Multihop Packet Radio Networks with Complex Topologies.,Aaron Kershenbaum;Robert Boorstyn;,None
infocom/infocom84,1984,Packet Radio Networks,A Single-Hop Multi-Station Packet-Radio Network.,Israel Cidon;Moshe Sidi;,None
infocom/infocom84,1984,Packet Radio Networks,Analysis of Multihop Packet Radio Network - Carrier Sense Multiple Access with Busy-Tone and Collision Detection.,Radhika R. Roy;Tarek N. Saadawi;,None
infocom/infocom84,1984,Design of Computer Communication Systems,Engineering Large Scale Packet Networks.,Kamran Amir-Ebrahimi;,None
infocom/infocom84,1984,Design of Computer Communication Systems,Performance Factors in Videotex Systems.,J. A. Field;H. C. Ratz;Mike Sablatash;,None
infocom/infocom84,1984,Design of Computer Communication Systems,Buffer Sharing in Dynamic Load Environment.,Ashok K. Thareja;Satish K. Tripathi;,None
infocom/infocom84,1984,Distributed Database Systems,A Robust Adaptive Concurrency Control for Distributed Databases.,Dushan Z. Badal;W. McElyea;,None
infocom/infocom84,1984,Distributed Database Systems,Approximate Replication of Data Objects in Computer Networks.,Gerald Leitner;,None
infocom/infocom84,1984,Distributed Database Systems,Archive Management in Distributed Systems.,Sevki S. Erdogan;,None
infocom/infocom84,1984,Late Paper,Progress on X.25.,Bernard Jamet;,None
