compsec/compsec39,November 2013,November 2013,A comprehensive study of multiple deductions-based algebraic trace driven cache attacks on AES.,Xinjie Zhao;Shize Guo;Fan Zhang;Tao Wang;Zhijie Shi;Zhe Liu;Jean-François Gallais;,https://doi.org/10.1016/j.cose.2013.07.002
compsec/compsec39,November 2013,November 2013,Cyber-physical security metric inference in smart grid critical infrastructures based on system administrators' responsive behavior.,Saman A. Zonouz;Parisa Haghani;,https://doi.org/10.1016/j.cose.2013.07.003
compsec/compsec39,November 2013,November 2013,AMTRAC: An administrative model for temporal role-based access control.,Manisha Sharma;Shamik Sural;Jaideep Vaidya;Vijayalakshmi Atluri;,https://doi.org/10.1016/j.cose.2013.07.005
compsec/compsec39,November 2013,November 2013,Caller-REP: Detecting unwanted calls with caller social strength.,M. Ajmal Azad;Ricardo Morla;,https://doi.org/10.1016/j.cose.2013.07.006
compsec/compsec39,November 2013,November 2013,An adaptive risk management and access control framework to mitigate insider threats.,Nathalie Baracaldo;James Joshi;,https://doi.org/10.1016/j.cose.2013.08.001
compsec/compsec39,November 2013,November 2013,Efficient intrusion detection using representative instances.,Chun Guo;Yajian Zhou;Yuan Ping;Shoushan Luo;Yu-Ping Lai;Zhongkun Zhang;,https://doi.org/10.1016/j.cose.2013.08.003
compsec/compsec39,November 2013,November 2013,SHADuDT: Secure hypervisor-based anomaly detection using danger theory.,Reza Azmi;Boshra Pishgoo;,https://doi.org/10.1016/j.cose.2013.08.005
compsec/compsec39,November 2013,November 2013,Analysis of dictionary methods for PIN selection.,Lubica Staneková;Martin Stanek;,https://doi.org/10.1016/j.cose.2013.08.006
compsec/compsec39,November 2013,November 2013,Establishing initial trust in autonomous Delay Tolerant Networks without centralised PKI.,Chris I. Djamaludin;Ernest Foo;Peter I. Corke;,https://doi.org/10.1016/j.cose.2013.08.007
compsec/compsec39,November 2013,November 2013,A fast malware detection algorithm based on objective-oriented association mining.,Yuxin Ding;Xuebing Yuan;Ke Tang;Xiao Xiao;Yibin Zhang;,https://doi.org/10.1016/j.cose.2013.08.008
compsec/compsec39,November 2013,November 2013,An integrated framework combining Bio-Hashed minutiae template and PKCS15 compliant card for a better secure management of fingerprint cancelable templates.,Rima Belguechi;Estelle Cherrier;Christophe Rosenberger;Samy Ait-Aoudia;,https://doi.org/10.1016/j.cose.2013.08.009
compsec/compsec39,November 2013,November 2013,Identifying android malicious repackaged applications by thread-grained system call sequences.,Ying-Dar Lin;Yuan-Cheng Lai;Chien-Hung Chen;Hao-Chuan Tsai;,https://doi.org/10.1016/j.cose.2013.08.010
compsec/compsec39,November 2013,November 2013,Trust management system design for the Internet of Things: A context-aware and multi-service approach.,Yosra Ben Saied;Alexis Olivereau;Djamal Zeghlache;Maryline Laurent;,https://doi.org/10.1016/j.cose.2013.09.001
compsec/compsec39,November 2013,November 2013,APFS: Adaptive Probabilistic Filter Scheduling against distributed denial-of-service attacks.,Dongwon Seo;Heejo Lee;Adrian Perrig;,https://doi.org/10.1016/j.cose.2013.09.002
compsec/compsec39,November 2013,November 2013,Dual-use open source security software in organizations - Dilemma: Help or hinder?,Mario Silic;,https://doi.org/10.1016/j.cose.2013.09.003
compsec/compsec39,November 2013,November 2013,CISOs and organisational culture: Their own worst enemy?,Debi Ashenden;M. Angela Sasse;,https://doi.org/10.1016/j.cose.2013.09.004
compsec/compsec39,November 2013,November 2013,Usage control in SIP-based multimedia delivery.,Georgios Karopoulos;Paolo Mori;Fabio Martinelli;,https://doi.org/10.1016/j.cose.2013.09.005
compsec/compsec39,November 2013,November 2013,Deriving common malware behavior through graph clustering.,Young Hee Park;Douglas S. Reeves;Mark Stamp;,https://doi.org/10.1016/j.cose.2013.09.006
compsec/compsec39,November 2013,November 2013,Inference attacks against trust-based onion routing: Trust degree to the rescue.,Peng Zhou;Xiapu Luo;Rocky K. C. Chang;,https://doi.org/10.1016/j.cose.2013.09.007
compsec/compsec39,November 2013,November 2013,Understanding the violation of IS security policy in organizations: An integrated model based on social control and deterrence theory.,Lijiao Cheng;Ying Li;Wenli Li;Eric Holm;Qingguo Zhai;,https://doi.org/10.1016/j.cose.2013.09.009
compsec/compsec39,November 2013,November 2013,Creditability-based weighted voting for reducing false positives and negatives in intrusion detection.,Ying-Dar Lin;Yuan-Cheng Lai;Cheng-Yuan Ho;Wei-Hsuan Tai;,https://doi.org/10.1016/j.cose.2013.09.010
compsec/compsec39,November 2013,November 2013,DNS amplification attack revisited.,Marios Anagnostopoulos;Georgios Kambourakis;Panagiotis Kopanos;Georgios Louloudakis;Stefanos Gritzalis;,https://doi.org/10.1016/j.cose.2013.10.001
compsec/compsec39,November 2013,November 2013,Co-operative user identity verification using an Authentication Aura.,Chris G. Hocking;Steven M. Furnell;Nathan L. Clarke;Paul L. Reynolds;,https://doi.org/10.1016/j.cose.2013.09.011
